05/07/2024 11:43:50, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 30.79303, Evaporation = 1.270492, Frequency = 26384
05/07/2024 12:59:41, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 37.90796, Evaporation = 1.226079, Frequency = 4853
05/07/2024 12:59:42, Voltage = 0.02350158, Wetness = 0, state = Dry, Temperature = 38.28351, Evaporation = 1.205685, Frequency = 4863
05/07/2024 12:59:44, Voltage = 0.02334044, Wetness = 0, state = Dry, Temperature = 38.16418, Evaporation = 1.208002, Frequency = 4861
05/07/2024 12:59:46, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 38.32825, Evaporation = 1.203168, Frequency = 4844
05/07/2024 12:59:48, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 37.81299, Evaporation = 1.207196, Frequency = 4835
05/07/2024 12:59:49, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 38.14709, Evaporation = 1.205031, Frequency = 4832
05/07/2024 12:59:51, Voltage = 0.02132625, Wetness = 0, state = Dry, Temperature = 37.84912, Evaporation = 1.205837, Frequency = 4841
05/07/2024 12:59:53, Voltage = 0.02321959, Wetness = 0, state = Dry, Temperature = 37.69318, Evaporation = 1.21052, Frequency = 4838
05/07/2024 12:59:55, Voltage = 0.02321959, Wetness = 0, state = Dry, Temperature = 38.26147, Evaporation = 1.203973, Frequency = 4836
05/07/2024 12:59:56, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 38.19476, Evaporation = 1.205685, Frequency = 4834
05/07/2024 12:59:58, Voltage = 0.02142293, Wetness = 0, state = Dry, Temperature = 38.16382, Evaporation = 1.219986, Frequency = 4827
05/07/2024 13:00:00, Voltage = 0.02188217, Wetness = 0, state = Dry, Temperature = 38.28644, Evaporation = 1.20342, Frequency = 4839
05/07/2024 13:00:02, Voltage = 0.02362243, Wetness = 0, state = Dry, Temperature = 38.27539, Evaporation = 1.204225, Frequency = 4845
05/07/2024 13:00:03, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 37.65979, Evaporation = 1.20775, Frequency = 4838
05/07/2024 13:00:05, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 38.38672, Evaporation = 1.205283, Frequency = 4834
05/07/2024 13:00:07, Voltage = 0.02296983, Wetness = 0, state = Dry, Temperature = 38.22766, Evaporation = 1.207045, Frequency = 4839
05/07/2024 13:00:09, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 37.93231, Evaporation = 1.234186, Frequency = 4838
05/07/2024 13:00:10, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 37.99969, Evaporation = 1.208002, Frequency = 4840
05/07/2024 13:00:12, Voltage = 0.02189828, Wetness = 0, state = Dry, Temperature = 37.87433, Evaporation = 1.204527, Frequency = 4840
05/07/2024 13:00:14, Voltage = 0.0222125, Wetness = 0, state = Dry, Temperature = 37.87714, Evaporation = 1.208656, Frequency = 4838
05/07/2024 13:00:15, Voltage = 0.02281675, Wetness = 0, state = Dry, Temperature = 38.1192, Evaporation = 1.205988, Frequency = 4834
05/07/2024 13:00:17, Voltage = 0.02373522, Wetness = 0, state = Dry, Temperature = 38.08319, Evaporation = 1.207448, Frequency = 4837
05/07/2024 13:00:19, Voltage = 0.02214804, Wetness = 0, state = Dry, Temperature = 38.16675, Evaporation = 1.204124, Frequency = 4837
05/07/2024 13:00:21, Voltage = 0.02238169, Wetness = 0, state = Dry, Temperature = 38.28363, Evaporation = 1.205585, Frequency = 4833
05/07/2024 13:00:22, Voltage = 0.02281675, Wetness = 0, state = Dry, Temperature = 38.04425, Evaporation = 1.206642, Frequency = 4858
05/07/2024 13:00:24, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 38.05273, Evaporation = 1.193097, Frequency = 4843
05/07/2024 13:00:26, Voltage = 0.02352575, Wetness = 0, state = Dry, Temperature = 38.35352, Evaporation = 1.203722, Frequency = 4850
05/07/2024 13:00:28, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 38.48975, Evaporation = 1.205736, Frequency = 4863
05/07/2024 13:00:29, Voltage = 0.02176938, Wetness = 0, state = Dry, Temperature = 37.94415, Evaporation = 1.194557, Frequency = 4861
05/07/2024 13:00:31, Voltage = 0.02381579, Wetness = 0, state = Dry, Temperature = 38.30872, Evaporation = 1.215555, Frequency = 4860
05/07/2024 13:00:33, Voltage = 0.02322765, Wetness = 0, state = Dry, Temperature = 38.0108, Evaporation = 1.203671, Frequency = 4863
05/07/2024 13:00:35, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 38.85474, Evaporation = 1.210922, Frequency = 4862
05/07/2024 13:00:36, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 38.03564, Evaporation = 1.204527, Frequency = 4855
05/07/2024 13:00:38, Voltage = 0.02325988, Wetness = 0, state = Dry, Temperature = 38.40625, Evaporation = 1.186148, Frequency = 4860
05/07/2024 13:00:40, Voltage = 0.02258311, Wetness = 0, state = Dry, Temperature = 37.64325, Evaporation = 1.205182, Frequency = 4863
05/07/2024 13:00:42, Voltage = 0.02292149, Wetness = 0, state = Dry, Temperature = 38.5119, Evaporation = 1.205182, Frequency = 4876
05/07/2024 13:00:43, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 38.33917, Evaporation = 1.218828, Frequency = 4876
05/07/2024 13:00:45, Voltage = 0.02205136, Wetness = 0, state = Dry, Temperature = 38.37543, Evaporation = 1.206642, Frequency = 4876
05/07/2024 13:00:47, Voltage = 0.02343712, Wetness = 0, state = Dry, Temperature = 38.13873, Evaporation = 1.206391, Frequency = 4877
05/07/2024 13:00:49, Voltage = 0.02380774, Wetness = 0, state = Dry, Temperature = 38.04706, Evaporation = 1.206693, Frequency = 4869
05/07/2024 13:00:50, Voltage = 0.02189023, Wetness = 0, state = Dry, Temperature = 38.44226, Evaporation = 1.089316, Frequency = 4872
05/07/2024 13:00:52, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 38.08063, Evaporation = 1.206088, Frequency = 4867
05/07/2024 13:00:54, Voltage = 0.02313902, Wetness = 0, state = Dry, Temperature = 38.31989, Evaporation = 1.197125, Frequency = 4867
05/07/2024 13:00:56, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 37.98022, Evaporation = 1.203168, Frequency = 4863
05/07/2024 13:00:57, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 37.72418, Evaporation = 1.205333, Frequency = 4860
05/07/2024 13:00:59, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 38.20551, Evaporation = 1.230309, Frequency = 4854
05/07/2024 13:01:01, Voltage = 0.02302623, Wetness = 0, state = Dry, Temperature = 38.31396, Evaporation = 1.204276, Frequency = 4873
05/07/2024 13:01:03, Voltage = 0.02312291, Wetness = 0, state = Dry, Temperature = 38.30341, Evaporation = 1.208959, Frequency = 4873
05/07/2024 13:01:04, Voltage = 0.02292149, Wetness = 0, state = Dry, Temperature = 37.99133, Evaporation = 1.205031, Frequency = 4874
05/07/2024 13:01:06, Voltage = 0.02212387, Wetness = 0, state = Dry, Temperature = 38.21149, Evaporation = 1.209059, Frequency = 4879
05/07/2024 13:01:08, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 38.69305, Evaporation = 1.202261, Frequency = 4882
05/07/2024 13:01:10, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 38.00226, Evaporation = 1.228899, Frequency = 4882
05/07/2024 13:01:11, Voltage = 0.02351769, Wetness = 0, state = Dry, Temperature = 38.19159, Evaporation = 0.9365896, Frequency = 4872
05/07/2024 13:01:13, Voltage = 0.02296177, Wetness = 0, state = Dry, Temperature = 38.52295, Evaporation = 1.203319, Frequency = 4872
05/07/2024 13:01:15, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 38.14722, Evaporation = 1.20629, Frequency = 4864
05/07/2024 13:01:17, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 38.31451, Evaporation = 1.230813, Frequency = 4862
05/07/2024 13:01:18, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 38.59021, Evaporation = 1.056635, Frequency = 4863
05/07/2024 13:01:20, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 38.40906, Evaporation = 1.206944, Frequency = 4878
05/07/2024 13:01:22, Voltage = 0.02226889, Wetness = 0, state = Dry, Temperature = 38.10846, Evaporation = 1.208807, Frequency = 4893
05/07/2024 13:01:24, Voltage = 0.02378357, Wetness = 0, state = Dry, Temperature = 38.43707, Evaporation = 1.203067, Frequency = 4890
05/07/2024 13:01:25, Voltage = 0.02218833, Wetness = 0, state = Dry, Temperature = 38.40637, Evaporation = 1.205837, Frequency = 4883
05/07/2024 13:01:27, Voltage = 0.02428308, Wetness = 0, state = Dry, Temperature = 38.45074, Evaporation = 1.19924, Frequency = 4874
05/07/2024 13:01:29, Voltage = 0.02339684, Wetness = 0, state = Dry, Temperature = 38.36444, Evaporation = 1.204527, Frequency = 4867
05/07/2024 13:01:31, Voltage = 0.02205942, Wetness = 0, state = Dry, Temperature = 38.20575, Evaporation = 1.197427, Frequency = 4868
05/07/2024 13:01:32, Voltage = 0.02206747, Wetness = 0, state = Dry, Temperature = 38.1803, Evaporation = 1.210167, Frequency = 4882
05/07/2024 13:01:34, Voltage = 0.0223414, Wetness = 0, state = Dry, Temperature = 38.4201, Evaporation = 1.201657, Frequency = 4887
05/07/2024 13:01:36, Voltage = 0.02294566, Wetness = 0, state = Dry, Temperature = 38.50391, Evaporation = 1.210268, Frequency = 4884
05/07/2024 13:01:38, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 38.43427, Evaporation = 1.206239, Frequency = 4877
05/07/2024 13:01:39, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 38.771, Evaporation = 1.20629, Frequency = 4887
05/07/2024 13:01:41, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 37.91302, Evaporation = 1.205736, Frequency = 4884
05/07/2024 13:01:43, Voltage = 0.02254282, Wetness = 0, state = Dry, Temperature = 38.08307, Evaporation = 1.200247, Frequency = 4878
05/07/2024 13:01:45, Voltage = 0.02279258, Wetness = 0, state = Dry, Temperature = 38.52338, Evaporation = 1.206491, Frequency = 4868
05/07/2024 13:01:46, Voltage = 0.02259922, Wetness = 0, state = Dry, Temperature = 37.91907, Evaporation = 1.227036, Frequency = 4871
05/07/2024 13:01:48, Voltage = 0.02343712, Wetness = 0, state = Dry, Temperature = 38.28949, Evaporation = 1.200449, Frequency = 4867
05/07/2024 13:01:50, Voltage = 0.02228501, Wetness = 0, state = Dry, Temperature = 38.11627, Evaporation = 1.202916, Frequency = 4874
05/07/2024 13:01:52, Voltage = 0.02237363, Wetness = 0, state = Dry, Temperature = 38.2807, Evaporation = 1.20342, Frequency = 4868
05/07/2024 13:01:53, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 38.17511, Evaporation = 1.207901, Frequency = 4868
05/07/2024 13:01:55, Voltage = 0.02292149, Wetness = 0, state = Dry, Temperature = 38.16974, Evaporation = 1.202362, Frequency = 4880
05/07/2024 13:01:57, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 38.38135, Evaporation = 1.205484, Frequency = 4889
05/07/2024 13:01:59, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 38.50665, Evaporation = 1.209764, Frequency = 4879
05/07/2024 13:02:00, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 38.01044, Evaporation = 1.215656, Frequency = 4874
05/07/2024 13:02:02, Voltage = 0.02413806, Wetness = 0, state = Dry, Temperature = 38.02191, Evaporation = 1.205988, Frequency = 4879
05/07/2024 13:02:04, Voltage = 0.02263145, Wetness = 0, state = Dry, Temperature = 38.03589, Evaporation = 1.218878, Frequency = 4872
05/07/2024 13:02:06, Voltage = 0.02352575, Wetness = 0, state = Dry, Temperature = 38.07758, Evaporation = 1.18786, Frequency = 4865
05/07/2024 13:02:07, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 38.37836, Evaporation = 1.206088, Frequency = 4864
05/07/2024 13:02:09, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 38.78235, Evaporation = 1.20493, Frequency = 3373
05/07/2024 13:02:11, Voltage = 0.02263145, Wetness = 0, state = Dry, Temperature = 38.37299, Evaporation = 1.206894, Frequency = 3941
05/07/2024 13:02:13, Voltage = 0.02201913, Wetness = 0, state = Dry, Temperature = 38.3197, Evaporation = 1.207901, Frequency = 4876
05/07/2024 13:02:14, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 38.73505, Evaporation = 1.234992, Frequency = 4873
05/07/2024 13:02:16, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 38.26147, Evaporation = 1.203571, Frequency = 4868
05/07/2024 13:02:18, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 38.37024, Evaporation = 1.204376, Frequency = 4873
05/07/2024 13:02:19, Voltage = 0.02248643, Wetness = 0, state = Dry, Temperature = 38.32562, Evaporation = 1.201305, Frequency = 4866
05/07/2024 13:02:21, Voltage = 0.02197885, Wetness = 0, state = Dry, Temperature = 38.17487, Evaporation = 1.203873, Frequency = 4862
05/07/2024 13:02:23, Voltage = 0.02268785, Wetness = 0, state = Dry, Temperature = 38.17212, Evaporation = 1.207095, Frequency = 4852
05/07/2024 13:02:25, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 38.4118, Evaporation = 1.205031, Frequency = 2915
05/07/2024 13:02:26, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 38.01917, Evaporation = 1.206944, Frequency = 4846
05/07/2024 13:02:28, Voltage = 0.02377551, Wetness = 0, state = Dry, Temperature = 38.38965, Evaporation = 1.202463, Frequency = 4859
05/07/2024 13:02:30, Voltage = 0.02312291, Wetness = 0, state = Dry, Temperature = 38.21405, Evaporation = 1.207095, Frequency = 4866
05/07/2024 13:02:32, Voltage = 0.02357409, Wetness = 0, state = Dry, Temperature = 38.52063, Evaporation = 1.206391, Frequency = 4878
05/07/2024 13:02:33, Voltage = 0.02357409, Wetness = 0, state = Dry, Temperature = 38.25879, Evaporation = 1.204074, Frequency = 4884
05/07/2024 13:02:35, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 38.23065, Evaporation = 1.202614, Frequency = 4886
05/07/2024 13:02:37, Voltage = 0.02259116, Wetness = 0, state = Dry, Temperature = 38.1441, Evaporation = 1.211527, Frequency = 4884
05/07/2024 13:02:39, Voltage = 0.02255894, Wetness = 0, state = Dry, Temperature = 38.15857, Evaporation = 1.206491, Frequency = 4881
05/07/2024 13:02:40, Voltage = 0.02298595, Wetness = 0, state = Dry, Temperature = 38.25586, Evaporation = 1.204074, Frequency = 4887
05/07/2024 13:02:42, Voltage = 0.0228651, Wetness = 0, state = Dry, Temperature = 38.13629, Evaporation = 1.205988, Frequency = 4885
05/07/2024 13:02:44, Voltage = 0.02295372, Wetness = 0, state = Dry, Temperature = 38.11664, Evaporation = 1.205685, Frequency = 4869
05/07/2024 13:02:46, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 38.29468, Evaporation = 1.206793, Frequency = 4874
05/07/2024 13:02:47, Voltage = 0.02268785, Wetness = 0, state = Dry, Temperature = 38.29504, Evaporation = 1.207196, Frequency = 4875
05/07/2024 13:02:49, Voltage = 0.02375939, Wetness = 0, state = Dry, Temperature = 38.59583, Evaporation = 1.23192, Frequency = 4874
05/07/2024 13:02:51, Voltage = 0.02315514, Wetness = 0, state = Dry, Temperature = 38.30316, Evaporation = 1.206542, Frequency = 4867
05/07/2024 13:02:53, Voltage = 0.02268785, Wetness = 0, state = Dry, Temperature = 38.15839, Evaporation = 1.207448, Frequency = 4877
05/07/2024 13:02:54, Voltage = 0.02199496, Wetness = 0, state = Dry, Temperature = 38.37555, Evaporation = 1.202362, Frequency = 4887
05/07/2024 13:02:56, Voltage = 0.02328405, Wetness = 0, state = Dry, Temperature = 38.36426, Evaporation = 1.205685, Frequency = 4889
05/07/2024 13:02:58, Voltage = 0.02373522, Wetness = 0, state = Dry, Temperature = 38.27515, Evaporation = 1.2077, Frequency = 4890
05/07/2024 13:03:00, Voltage = 0.02309874, Wetness = 0, state = Dry, Temperature = 38.07758, Evaporation = 1.206239, Frequency = 4880
05/07/2024 13:03:01, Voltage = 0.02243809, Wetness = 0, state = Dry, Temperature = 37.93243, Evaporation = 1.219583, Frequency = 4875
05/07/2024 13:03:03, Voltage = 0.02266367, Wetness = 0, state = Dry, Temperature = 38.47565, Evaporation = 1.207599, Frequency = 4872
05/07/2024 13:03:05, Voltage = 0.0218016, Wetness = 0, state = Dry, Temperature = 38.44543, Evaporation = 1.203571, Frequency = 4874
05/07/2024 13:03:07, Voltage = 0.02327599, Wetness = 0, state = Dry, Temperature = 38.11664, Evaporation = 1.205837, Frequency = 4873
05/07/2024 13:03:08, Voltage = 0.02318737, Wetness = 0, state = Dry, Temperature = 38.23621, Evaporation = 1.208304, Frequency = 4886
05/07/2024 13:03:10, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 38.58997, Evaporation = 1.201254, Frequency = 4894
05/07/2024 13:03:12, Voltage = 0.02211581, Wetness = 0, state = Dry, Temperature = 38.25568, Evaporation = 1.207045, Frequency = 4885
05/07/2024 13:03:14, Voltage = 0.02147127, Wetness = 0, state = Dry, Temperature = 38.54279, Evaporation = 1.202261, Frequency = 4878
05/07/2024 13:03:15, Voltage = 0.02255088, Wetness = 0, state = Dry, Temperature = 38.48993, Evaporation = 1.178091, Frequency = 4885
05/07/2024 13:03:17, Voltage = 0.0215599, Wetness = 0, state = Dry, Temperature = 38.64288, Evaporation = 1.199945, Frequency = 4888
05/07/2024 13:03:19, Voltage = 0.02229306, Wetness = 0, state = Dry, Temperature = 38.5011, Evaporation = 1.203268, Frequency = 4887
05/07/2024 13:03:21, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 37.99927, Evaporation = 1.206542, Frequency = 4881
05/07/2024 13:03:22, Voltage = 0.02172103, Wetness = 0, state = Dry, Temperature = 38.70691, Evaporation = 1.205736, Frequency = 4874
05/07/2024 13:03:24, Voltage = 0.02163241, Wetness = 0, state = Dry, Temperature = 37.86597, Evaporation = 1.206693, Frequency = 4879
05/07/2024 13:03:26, Voltage = 0.02251865, Wetness = 0, state = Dry, Temperature = 38.26422, Evaporation = 1.205182, Frequency = 4875
05/07/2024 13:03:28, Voltage = 0.02238975, Wetness = 0, state = Dry, Temperature = 38.07172, Evaporation = 1.20488, Frequency = 4878
05/07/2024 13:03:29, Voltage = 0.02302623, Wetness = 0, state = Dry, Temperature = 38.35907, Evaporation = 1.208707, Frequency = 4868
05/07/2024 13:03:31, Voltage = 0.02437171, Wetness = 0, state = Dry, Temperature = 38.2948, Evaporation = 1.203973, Frequency = 4862
05/07/2024 13:03:33, Voltage = 0.02213193, Wetness = 0, state = Dry, Temperature = 38.19739, Evaporation = 1.208556, Frequency = 4872
05/07/2024 13:03:35, Voltage = 0.02252671, Wetness = 0, state = Dry, Temperature = 38.18866, Evaporation = 1.226381, Frequency = 4874
05/07/2024 13:03:36, Voltage = 0.02293761, Wetness = 0, state = Dry, Temperature = 38.32837, Evaporation = 1.203268, Frequency = 4862
05/07/2024 13:03:38, Voltage = 0.02312291, Wetness = 0, state = Dry, Temperature = 38.10529, Evaporation = 1.208002, Frequency = 4855
05/07/2024 13:03:40, Voltage = 0.02333239, Wetness = 0, state = Dry, Temperature = 38.12756, Evaporation = 1.206944, Frequency = 4851
05/07/2024 13:03:42, Voltage = 0.02165658, Wetness = 0, state = Dry, Temperature = 38.26434, Evaporation = 1.205434, Frequency = 4866
05/07/2024 13:03:43, Voltage = 0.02285704, Wetness = 0, state = Dry, Temperature = 38.3255, Evaporation = 1.206793, Frequency = 4875
05/07/2024 13:03:45, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 38.31714, Evaporation = 1.206542, Frequency = 4873
05/07/2024 13:03:47, Voltage = 0.022567, Wetness = 0, state = Dry, Temperature = 37.56531, Evaporation = 1.205837, Frequency = 4873
05/07/2024 13:03:49, Voltage = 0.02229306, Wetness = 0, state = Dry, Temperature = 38.52039, Evaporation = 1.208153, Frequency = 4882
05/07/2024 13:03:50, Voltage = 0.02263951, Wetness = 0, state = Dry, Temperature = 38.16113, Evaporation = 1.207347, Frequency = 4887
05/07/2024 13:03:52, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 38.11365, Evaporation = 1.204477, Frequency = 4891
05/07/2024 13:03:54, Voltage = 0.02274424, Wetness = 0, state = Dry, Temperature = 38.1192, Evaporation = 1.206944, Frequency = 4904
05/07/2024 13:03:56, Voltage = 0.02246226, Wetness = 0, state = Dry, Temperature = 38.25531, Evaporation = 1.206239, Frequency = 4902
05/07/2024 13:03:57, Voltage = 0.02238169, Wetness = 0, state = Dry, Temperature = 37.79358, Evaporation = 1.204477, Frequency = 4900
05/07/2024 13:03:59, Voltage = 0.02232529, Wetness = 0, state = Dry, Temperature = 38.09735, Evaporation = 1.20629, Frequency = 4896
05/07/2024 13:04:01, Voltage = 0.02198691, Wetness = 0, state = Dry, Temperature = 38.05237, Evaporation = 1.200851, Frequency = 4904
05/07/2024 13:04:03, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 37.78217, Evaporation = 1.203067, Frequency = 4899
05/07/2024 13:04:04, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 37.9328, Evaporation = 1.224115, Frequency = 4895
05/07/2024 13:04:06, Voltage = 0.0226959, Wetness = 0, state = Dry, Temperature = 37.87457, Evaporation = 1.207095, Frequency = 4899
05/07/2024 13:04:08, Voltage = 0.02296983, Wetness = 0, state = Dry, Temperature = 38.4201, Evaporation = 1.207599, Frequency = 4907
05/07/2024 13:04:10, Voltage = 0.02408166, Wetness = 0, state = Dry, Temperature = 38.04144, Evaporation = 1.205182, Frequency = 4916
05/07/2024 13:04:11, Voltage = 0.02290538, Wetness = 0, state = Dry, Temperature = 37.25061, Evaporation = 1.205434, Frequency = 4912
05/07/2024 13:04:13, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 37.91351, Evaporation = 1.205333, Frequency = 4913
05/07/2024 13:04:15, Voltage = 0.02372717, Wetness = 0, state = Dry, Temperature = 37.67371, Evaporation = 1.203268, Frequency = 4905
05/07/2024 13:04:16, Voltage = 0.02223667, Wetness = 0, state = Dry, Temperature = 37.49268, Evaporation = 1.205887, Frequency = 4909
05/07/2024 13:04:18, Voltage = 0.02262339, Wetness = 0, state = Dry, Temperature = 37.68207, Evaporation = 1.205081, Frequency = 4906
05/07/2024 13:04:20, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 37.75671, Evaporation = 1.204225, Frequency = 4895
05/07/2024 13:04:22, Voltage = 0.0225106, Wetness = 0, state = Dry, Temperature = 37.61249, Evaporation = 1.222907, Frequency = 4892
05/07/2024 13:04:23, Voltage = 0.02292149, Wetness = 0, state = Dry, Temperature = 37.60077, Evaporation = 1.30282, Frequency = 4890
05/07/2024 13:04:25, Voltage = 0.02212387, Wetness = 0, state = Dry, Temperature = 37.68225, Evaporation = 1.207599, Frequency = 4884
05/07/2024 13:04:27, Voltage = 0.02331627, Wetness = 0, state = Dry, Temperature = 37.57623, Evaporation = 1.208002, Frequency = 4874
05/07/2024 13:04:29, Voltage = 0.02163241, Wetness = 0, state = Dry, Temperature = 37.48987, Evaporation = 1.205837, Frequency = 4877
05/07/2024 13:04:30, Voltage = 0.02317931, Wetness = 0, state = Dry, Temperature = 36.98035, Evaporation = 1.20347, Frequency = 4879
05/07/2024 13:04:32, Voltage = 0.02243809, Wetness = 0, state = Dry, Temperature = 37.93243, Evaporation = 1.203168, Frequency = 4884
05/07/2024 13:04:34, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 37.0863, Evaporation = 1.204779, Frequency = 4888
05/07/2024 13:04:36, Voltage = 0.02298595, Wetness = 0, state = Dry, Temperature = 38.13617, Evaporation = 1.203268, Frequency = 4889
05/07/2024 13:04:37, Voltage = 0.02357409, Wetness = 0, state = Dry, Temperature = 37.27509, Evaporation = 1.232726, Frequency = 4884
05/07/2024 13:04:39, Voltage = 0.02342907, Wetness = 0, state = Dry, Temperature = 37.16132, Evaporation = 1.204527, Frequency = 4882
05/07/2024 13:04:41, Voltage = 0.02284092, Wetness = 0, state = Dry, Temperature = 37.30591, Evaporation = 1.203722, Frequency = 4886
05/07/2024 13:04:43, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 37.40631, Evaporation = 1.206139, Frequency = 4892
05/07/2024 13:04:44, Voltage = 0.02281675, Wetness = 0, state = Dry, Temperature = 37.26453, Evaporation = 1.233783, Frequency = 4887
05/07/2024 13:04:46, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 37.54877, Evaporation = 1.207095, Frequency = 4880
05/07/2024 13:04:48, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 37.08301, Evaporation = 1.194305, Frequency = 4877
05/07/2024 13:04:50, Voltage = 0.02284092, Wetness = 0, state = Dry, Temperature = 37.35889, Evaporation = 1.206542, Frequency = 4865
05/07/2024 13:04:51, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 37.47021, Evaporation = 0.9574868, Frequency = 4856
05/07/2024 13:04:53, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 37.41962, Evaporation = 1.205434, Frequency = 3172
05/07/2024 13:04:55, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 37.28662, Evaporation = 1.204678, Frequency = 4839
05/07/2024 13:04:57, Voltage = 0.02243003, Wetness = 0, state = Dry, Temperature = 37.68243, Evaporation = 1.205685, Frequency = 4863
05/07/2024 13:04:58, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 37.23663, Evaporation = 1.20921, Frequency = 4865
05/07/2024 13:05:00, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 37.39246, Evaporation = 1.205484, Frequency = 4868
05/07/2024 13:05:02, Voltage = 0.02277647, Wetness = 0, state = Dry, Temperature = 37.00226, Evaporation = 1.204678, Frequency = 4866
05/07/2024 13:05:04, Voltage = 0.02201913, Wetness = 0, state = Dry, Temperature = 37.09204, Evaporation = 1.184385, Frequency = 4864
05/07/2024 13:05:05, Voltage = 0.02354992, Wetness = 0, state = Dry, Temperature = 37.04437, Evaporation = 1.206944, Frequency = 4863
05/07/2024 13:05:07, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 37.10004, Evaporation = 1.206239, Frequency = 4873
05/07/2024 13:05:09, Voltage = 0.02325988, Wetness = 0, state = Dry, Temperature = 37.49548, Evaporation = 1.204527, Frequency = 4870
05/07/2024 13:05:11, Voltage = 0.02219638, Wetness = 0, state = Dry, Temperature = 36.9942, Evaporation = 1.20206, Frequency = 4860
05/07/2024 13:05:12, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 37.41473, Evaporation = 1.203168, Frequency = 4855
05/07/2024 13:05:14, Voltage = 0.0233485, Wetness = 0, state = Dry, Temperature = 37.18652, Evaporation = 1.232978, Frequency = 4862
05/07/2024 13:05:16, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 37.35889, Evaporation = 1.22613, Frequency = 4868
05/07/2024 13:05:18, Voltage = 0.02255088, Wetness = 0, state = Dry, Temperature = 37.50916, Evaporation = 1.230813, Frequency = 4862
05/07/2024 13:05:19, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 37.12512, Evaporation = 1.206944, Frequency = 4852
05/07/2024 13:05:21, Voltage = 0.02255088, Wetness = 0, state = Dry, Temperature = 37.15314, Evaporation = 1.207851, Frequency = 4854
